AssetID,AssetType,Commodity,System,InstallDate,AgeYears,ConditionScore,LastMaintenanceDate,InspectionDate,Region,Latitude,Longitude,DiameterInches,Material,CoatingType,SeamType,MAOP_psig,HCA_Flag,ClassLocation,SoilCorrosivityIndex,CPZoneID,CPStatus,LastCPSurveyDate,PipeToSoilPotential_mV,LastILI_Date,ILI_Anomalies_Count,LeakHistoryCount,CorrosionRiskScore_Rubric
A100785,Valve Station,Gas,Distribution,1965-05-16,60.2,3,1969-01-31,2025-02-16,North Bay,38.21263329566426,-122.38624744917506,12.420304348797316,Steel,Coal Tar,Seamless,103.74593553383374,N,4.0,5.0,CP107,Adequate,2024-12-29,-903.7744352905248,2023-12-31,0.0,0,9.0
A100786,Pole,Electric,N/A,1960-10-15,64.8,5,1965-04-16,2024-02-25,North Bay,38.344699930673016,-122.66897510326785,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100787,Underground Cable,Electric,N/A,1988-04-24,37.3,5,1992-07-03,2025-01-29,Sierra,38.85272099367787,-120.5210374558686,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100788,Anode Bed,Gas,Transmission,1969-02-23,56.5,5,1971-05-25,2023-07-30,Sierra,39.02488262397481,-120.78548090626943,13.177586007596462,Steel,Tape Wrap,SAW,203.19461866940267,N,2.0,2.0,CP291,Unknown,2024-10-04,-805.6883285762015,2022-05-02,3.0,0,8.0
A100789,Gas Distribution Main,Gas,Transmission,2000-03-08,25.4,4,2003-09-30,2024-10-17,North Bay,38.246177559831104,-123.04147641401508,21.07284991401516,Steel,Coal Tar,ERW,275.57744842121275,Y,2.0,3.0,CP102,Adequate,2025-04-13,-813.5250280934055,2024-04-02,2.0,0,9.0
A100790,Underground Cable,Electric,N/A,1977-06-12,48.2,2,1985-01-29,2024-12-19,Central Coast,36.60032442796734,-121.65857577629646,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100791,Transformer,Electric,N/A,1991-09-06,33.9,3,1998-06-23,2024-03-17,East Bay,37.80577802919596,-122.22964975338927,,Copper,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100792,Overhead Line,Electric,N/A,2003-10-28,21.8,1,2009-04-16,2023-06-28,Central Coast,36.64474457159575,-121.96706332015194,,Wood,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100793,Switchgear,Electric,N/A,2020-03-03,5.4,2,2024-05-01,2024-09-20,Central Coast,36.447560257849595,-121.91927132827684,,Copper,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100794,Substation Equipment,Electric,N/A,1956-04-01,69.4,4,1964-05-01,2023-12-18,East Bay,37.84215457046334,-121.95674052304088,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100795,Regulator Station,Gas,Distribution,2011-04-06,14.4,4,2018-11-14,2024-01-14,San Francisco,37.92560900844827,-122.17502901676038,8.170682800115454,Steel,N/A,SAW,123.07116115249603,Y,2.0,3.0,CP528,Overprotected,2025-04-01,-834.5117175411293,2024-06-23,3.0,0,8.0
A100796,Overhead Line,Electric,N/A,2013-11-27,11.7,2,2020-09-06,2024-06-06,East Bay,37.90202411508366,-122.00231935776054,,Composite,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100797,Regulator Station,Gas,Transmission,1968-02-23,57.5,1,1972-05-15,2024-03-22,East Bay,37.761957844096095,-122.09792178549161,15.402471236577153,Steel,N/A,SAW,248.95570121716557,N,4.0,4.0,CP445,Unknown,2025-01-18,-766.4317694115786,2021-02-08,2.0,1,10.0
A100798,Switchgear,Electric,N/A,1991-06-23,34.1,5,1994-07-27,2024-07-31,San Francisco,37.70727512656307,-122.5388741129821,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100799,Anode Bed,Gas,Transmission,1990-01-18,35.6,4,1991-01-02,2024-10-24,South Bay,37.41709603199936,-121.9850624267061,23.128824174936284,Steel,N/A,N/A,307.91800555137866,N,1.0,4.0,CP712,Overprotected,2025-05-19,-948.6732576114603,2024-06-05,6.0,0,7.0
A100800,Underground Cable,Electric,N/A,1989-06-19,36.2,4,1996-10-16,2023-09-27,East Bay,37.63650715039523,-122.05474649630148,,N/A,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100801,Launcher/Receiver,Gas,Distribution,1985-12-14,39.7,1,1991-01-10,2024-01-29,East Bay,37.58419662939708,-122.30170662508962,7.473647245762947,PE,Asphalt Enamel,SAW,60.0,N,2.0,2.0,CP830,Underprotected,2024-11-05,-940.8095781254486,2023-02-17,5.0,0,7.0
A100802,Valve Station,Gas,Transmission,2017-12-21,7.6,3,2022-08-26,2023-09-05,North Bay,38.4350883147584,-122.68357278817999,19.79518748156042,PE,Tape Wrap,SAW,227.28827335830408,N,3.0,2.0,CP364,Adequate,2025-02-24,-827.144555072483,2022-09-23,5.0,1,7.0
A100803,Gas Distribution Main,Gas,Transmission,2008-05-24,17.2,2,2009-11-01,2024-01-03,Central Coast,36.70831486230825,-122.12240783921816,18.80251907049874,Steel,None/Unknown,ERW,218.15486140150077,N,1.0,4.0,CP339,Adequate,2025-06-27,-916.8711604933223,2023-09-26,3.0,0,8.0
A100804,Gas Distribution Main,Gas,Transmission,1996-07-24,29.1,2,2002-06-05,2024-02-29,South Bay,37.367383892289645,-121.65393758348083,29.51017075467596,Steel,FBE,ERW,318.53508290088905,N,3.0,4.0,CP405,Adequate,2024-12-26,-829.3074082249504,2023-02-05,2.0,1,9.0
A100805,Test Station,Gas,Distribution,2005-08-28,20.0,1,2010-12-24,2025-04-16,North Bay,38.22903670612973,-122.58015487287432,14.619880947961795,PE,None/Unknown,N/A,66.67412085114637,N,1.0,3.0,CP129,Adequate,2024-12-29,-998.5181468830059,2023-10-13,4.0,0,6.0
A100806,CP Rectifier,Gas,Distribution,1970-11-14,54.7,2,1976-03-29,2023-08-22,East Bay,37.75721925818641,-122.19241326322164,16.631566944879513,Steel,Asphalt Enamel,Seamless,60.0,N,1.0,2.0,CP453,Unknown,2024-07-11,-798.7331314593405,2024-03-25,2.0,1,9.0
A100807,Switchgear,Electric,N/A,2017-06-10,8.2,5,2024-02-24,2025-03-08,Central Coast,36.518783986851545,-121.94675977709848,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100808,CP Rectifier,Gas,Distribution,2013-08-01,12.0,3,2021-05-30,2024-12-22,East Bay,37.74242145374585,-122.08936179642386,14.401601358122022,Steel,N/A,Seamless,60.0,N,3.0,3.0,CP683,Underprotected,2025-04-12,-868.0183644362558,2022-09-14,2.0,0,7.0
A100809,Gas Distribution Main,Gas,Transmission,1974-09-05,50.9,1,1982-05-14,2024-06-01,East Bay,37.88158133825923,-122.2726332889965,7.999153967358655,Steel,FBE,N/A,310.5325633075145,N,2.0,2.0,CP174,Underprotected,2025-05-21,-797.4510375942389,2022-08-27,3.0,0,8.0
A100810,CP Rectifier,Gas,Transmission,1979-12-04,45.7,2,1983-08-14,2023-12-19,North Bay,38.41628715281379,-122.79765937999355,23.192386121419133,Cast Iron,Tape Wrap,N/A,235.94155742370353,Y,2.0,2.0,CP644,Overprotected,2024-08-31,-888.8534792826673,2021-01-12,3.0,0,8.0
A100811,Pole,Electric,N/A,1956-10-07,68.8,1,1961-02-11,2023-08-02,Central Coast,36.54801284849812,-121.93866189821708,,Composite,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100812,Launcher/Receiver,Gas,Transmission,2005-07-09,20.1,4,2010-07-06,2025-07-08,San Francisco,37.67488684940279,-122.39353776853899,26.359693016249096,PE,N/A,N/A,274.0487464974487,Y,2.0,5.0,CP353,Adequate,2024-09-19,-839.3712948477479,2022-05-02,4.0,0,9.0
A100813,Overhead Line,Electric,N/A,1987-09-13,37.9,4,1992-07-13,2025-01-14,Central Coast,36.64719075305968,-121.89547408884123,,N/A,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100814,Transformer,Electric,N/A,2015-04-14,10.3,5,2020-04-15,2023-06-27,San Francisco,38.016285023931886,-122.30260552215164,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100815,Pipeline Casing,Gas,Transmission,1989-02-22,36.5,4,1996-01-27,2025-04-14,San Francisco,37.642937330057926,-122.54459263967452,25.06496310738777,Steel,None/Unknown,N/A,311.0494293144543,Y,1.0,1.0,CP233,Overprotected,2024-12-24,-868.9876607133283,2023-09-07,3.0,0,7.0
A100816,Underground Cable,Electric,N/A,1983-09-30,41.9,2,1984-08-26,2023-07-06,Sierra,39.18794123614186,-120.33493901007483,,Copper,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100817,Service Line/Riser,Gas,Transmission,1985-03-19,40.4,4,1989-11-24,2023-06-16,Central Coast,36.520349520903814,-122.03800302447192,23.382023989385836,PE,Asphalt Enamel,Seamless,225.59785792892228,Y,2.0,4.0,CP243,Underprotected,2024-10-18,-851.1837172324898,2023-08-14,2.0,0,10.0
A100818,Regulator Station,Gas,Transmission,2004-09-15,20.9,1,2012-04-10,2025-02-09,Central Coast,36.55787793853478,-121.87554975237668,8.917347442042134,Steel,N/A,Seamless,228.77096473110532,Y,2.0,3.0,CP651,Adequate,2024-11-07,-859.3572967336985,2023-01-03,4.0,0,6.0
A100819,Transformer,Electric,N/A,2007-06-23,18.1,3,2015-03-12,2025-06-02,East Bay,37.57588451498297,-122.31191116186258,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100820,Substation Equipment,Electric,N/A,1981-03-18,44.4,5,1984-02-23,2025-06-07,Sierra,39.06705002961205,-120.46208867048752,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100821,Regulator Station,Gas,Distribution,1973-06-09,52.2,1,1978-05-27,2024-04-28,North Bay,38.11376803057339,-122.84977930958836,20.38060173604105,Steel,Asphalt Enamel,ERW,170.2313539146583,Y,2.0,4.0,CP372,Underprotected,2025-06-16,-939.6271644869998,2023-02-13,5.0,0,10.0
A100822,Regulator Station,Gas,Distribution,1967-06-21,58.1,3,1968-07-17,2023-08-18,Sierra,38.92991338483647,-120.40853469850398,17.2108916874837,Steel,Coal Tar,ERW,60.0,Y,1.0,5.0,CP575,Unknown,2025-01-07,-761.3216776143734,2023-12-28,1.0,1,10.0
A100823,Transformer,Electric,N/A,1973-07-07,52.1,2,1976-11-05,2024-10-05,San Francisco,37.76025662207419,-122.53872382820998,,Aluminum,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100824,Underground Cable,Electric,N/A,1996-07-11,29.1,3,2000-03-09,2023-10-29,Sierra,38.93057468351243,-120.46298930342682,,Aluminum,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100825,Substation Equipment,Electric,N/A,1993-07-31,32.0,3,1997-12-04,2023-09-02,East Bay,37.757715117248175,-122.04131011838773,,Steel,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100826,Transformer,Electric,N/A,1984-08-26,41.0,4,1992-10-30,2025-07-03,North Bay,38.32082472095228,-122.70451607602729,,Wood,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100827,Test Station,Gas,Transmission,2003-03-21,22.4,1,2004-07-04,2023-08-12,Sierra,38.87067992800827,-120.54628964536182,23.171653847269628,Steel,None/Unknown,N/A,306.38950749937123,N,3.0,4.0,CP348,Underprotected,2025-01-21,-885.1348524686306,2020-03-05,4.0,0,10.0
A100828,Underground Cable,Electric,N/A,1998-07-21,27.1,2,2000-07-06,2025-02-17,San Francisco,37.69697490766349,-122.32184404448995,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100829,Overhead Line,Electric,N/A,1967-02-27,58.5,3,1973-09-25,2025-03-21,Central Coast,36.75552731668611,-121.94561578903692,,Wood,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100830,Service Line/Riser,Gas,Distribution,1978-02-14,47.5,5,1979-06-13,2024-11-11,Sierra,38.79134259336419,-120.42623234541165,27.175128415910375,Steel,Coal Tar,ERW,60.0,Y,2.0,4.0,CP862,Adequate,2025-01-23,-854.3634068524634,2023-06-27,2.0,0,9.0
A100831,Regulator Station,Gas,Distribution,1963-01-27,62.5,2,1970-12-10,2024-12-16,Sierra,38.99775896678899,-120.68527374146754,7.361154038118846,PE,Tape Wrap,Seamless,86.46434362223864,N,1.0,1.0,CP810,Unknown,2024-11-26,-900.7719246921316,2019-11-11,2.0,0,5.0
A100832,Anode Bed,Gas,Transmission,2012-10-06,12.9,1,2014-07-15,2024-07-27,Central Coast,36.41744516144134,-122.05116101629423,31.783545958071524,Cast Iron,Tape Wrap,ERW,308.9167187347606,Y,2.0,3.0,CP867,Unknown,2024-07-11,-827.2940165640467,2023-08-04,6.0,0,10.0
A100833,CP Rectifier,Gas,Transmission,1978-02-13,47.5,2,1984-03-02,2024-11-29,East Bay,37.91404276201921,-122.41804422465518,21.630534426203702,Steel,N/A,Seamless,240.49440226471825,N,1.0,2.0,CP475,Overprotected,2025-01-15,-920.7583409944148,2023-07-16,3.0,0,5.0
A100834,Transformer,Electric,N/A,1962-11-11,62.8,4,1965-04-19,2023-06-11,Sierra,38.813211325048925,-120.55950416720023,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,1,
A100835,Substation Equipment,Electric,N/A,2009-01-21,16.6,2,2009-09-20,2024-06-30,San Francisco,37.7424423848159,-122.37444312955525,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100836,Pipeline Casing,Gas,Transmission,2006-09-27,18.9,1,2013-02-13,2024-05-18,San Francisco,37.78327950170063,-122.30930171492768,15.686282314556616,Steel,Coal Tar,ERW,265.2100107672575,Y,2.0,1.0,CP237,Unknown,2024-10-30,-852.6559549576531,2022-09-02,5.0,1,7.0
A100837,Substation Equipment,Electric,N/A,1991-06-23,34.1,3,1997-05-07,2023-09-08,South Bay,37.26991637332702,-121.83675229781444,,Aluminum,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100838,Switchgear,Electric,N/A,1981-07-10,44.1,1,1983-03-13,2024-01-06,North Bay,38.469976680565814,-122.75214422351917,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100839,Regulator Station,Gas,Transmission,2015-12-22,9.6,4,2023-01-03,2024-02-11,South Bay,37.43587199069102,-121.8207221055894,21.64344959060662,Steel,Coal Tar,N/A,203.04381190968198,N,1.0,4.0,CP409,Underprotected,2025-03-31,-829.7898601131824,2024-04-02,2.0,0,10.0
A100840,Gas Distribution Main,Gas,Transmission,1965-09-02,59.9,5,1966-09-12,2025-03-13,South Bay,37.288790121524585,-121.77794547623479,20.131863335754943,Steel,Asphalt Enamel,SAW,293.7035963711635,N,2.0,5.0,CP269,Adequate,2025-03-11,-853.5268369880973,2021-09-01,4.0,0,9.0
A100841,Gas Distribution Main,Gas,Distribution,2015-09-16,9.9,2,2019-09-10,2024-12-04,Central Coast,36.6829413505965,-121.7824666504233,16.090406730656373,Steel,Tape Wrap,Seamless,60.0,N,2.0,2.0,CP880,Adequate,2024-10-23,-821.6095069734587,2020-11-28,0.0,0,7.0
A100842,Pole,Electric,N/A,1974-03-04,51.4,3,1976-03-03,2024-08-13,East Bay,37.719338817881315,-122.1202685530557,,Wood,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100843,Regulator Station,Gas,Distribution,1965-09-24,59.9,1,1968-05-05,2023-10-24,Central Coast,36.43964282162736,-121.95258596260814,8.16711705045406,Steel,Tape Wrap,N/A,80.70100230856102,Y,2.0,2.0,CP707,Adequate,2024-10-18,-869.790058519856,2023-02-09,2.0,0,7.0
A100844,Transformer,Electric,N/A,1956-11-04,68.8,5,1957-12-22,2025-05-29,Sierra,38.89438532369039,-120.68654009698638,,Aluminum,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100845,Service Line/Riser,Gas,Distribution,1979-11-19,45.7,5,1983-04-18,2023-12-05,Central Coast,36.745471020788386,-122.0152619245736,16.699399282757096,Steel,Tape Wrap,ERW,60.0,Y,1.0,4.0,CP954,Adequate,2025-03-13,-963.8817597547427,2022-01-28,3.0,1,10.0
A100846,CP Rectifier,Gas,Transmission,1991-10-11,33.8,4,1999-03-12,2024-11-11,East Bay,37.76791855257764,-122.41250728282957,23.731757325887493,Steel,Tape Wrap,SAW,277.91282095580954,N,1.0,4.0,CP970,Adequate,2025-02-03,-930.577858805253,2023-04-06,1.0,0,8.0
A100847,Pole,Electric,N/A,1993-04-11,32.3,5,1994-11-15,2024-10-03,San Francisco,37.86715568762635,-122.2805082271713,,Steel,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100848,Pipeline Casing,Gas,Distribution,1991-12-27,33.6,5,1993-10-14,2024-07-22,Central Coast,36.68565263693898,-121.8623647548098,15.310823864640518,PE,FBE,N/A,87.34815418682255,N,3.0,4.0,CP173,Underprotected,2025-04-13,-766.2024624436651,2022-06-24,4.0,0,9.0
A100849,Underground Cable,Electric,N/A,1968-11-25,56.7,1,1972-05-30,2023-12-19,Sierra,38.812915399948174,-120.62828876934987,,Copper,N/A,N/A,,N/A,,2.0,,N/A,,,,,1,
A100850,Anode Bed,Gas,Transmission,2019-02-03,6.5,4,2025-08-14,2023-07-15,South Bay,37.355709165406,-121.89662480858827,21.390793109452794,Steel,Asphalt Enamel,SAW,225.19818671235146,Y,1.0,4.0,CP553,Adequate,2025-06-11,-870.8945474555511,2023-06-05,1.0,0,8.0
A100851,Gas Transmission Pipeline,Gas,Transmission,1955-10-20,69.8,2,1960-09-14,2024-01-13,San Francisco,37.66308996256146,-122.26271763902773,22.269190387709724,PE,N/A,N/A,206.18782124709543,N,2.0,5.0,CP330,Underprotected,2025-06-14,-896.5481162821798,2024-03-07,3.0,0,10.0
A100852,Switchgear,Electric,N/A,1961-05-05,64.3,1,1966-10-27,2024-10-07,Sierra,39.02735230145705,-120.52847894825112,,Copper,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100853,Gas Transmission Pipeline,Gas,Distribution,2010-11-19,14.7,1,2014-05-27,2024-11-05,East Bay,37.69687071602456,-122.01845732650601,12.320679964020167,Steel,Tape Wrap,N/A,164.68955254837635,N,1.0,1.0,CP348,Unknown,2025-06-06,-938.1641840610743,2022-10-17,2.0,1,6.0
A100854,Transformer,Electric,N/A,1979-08-07,46.0,5,1982-05-04,2025-07-09,San Francisco,37.69726925385457,-122.48666403974691,,Steel,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100855,CP Rectifier,Gas,Transmission,2015-08-09,10.0,2,2020-11-14,2023-07-30,Sierra,39.01707533966894,-120.44355552856207,18.3380197685201,Steel,Coal Tar,N/A,279.5510353375221,Y,1.0,4.0,CP728,Adequate,2024-10-25,-921.8437468628284,2022-08-21,2.0,0,8.0
A100856,Transformer,Electric,N/A,1976-12-11,48.7,5,1981-10-21,2023-08-30,East Bay,37.78269010301669,-122.07152753556204,,Aluminum,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100857,Underground Cable,Electric,N/A,2002-11-17,22.7,4,2003-08-10,2024-03-14,San Francisco,37.86254272460841,-122.66810580432428,,N/A,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100858,Regulator Station,Gas,Distribution,1981-04-03,44.4,4,1983-10-18,2025-01-23,San Francisco,37.85919550775566,-122.31370083985048,12.867005337837524,Steel,N/A,ERW,133.98546413634114,Y,1.0,3.0,CP111,Adequate,2024-08-29,-884.7683370318749,2023-10-05,4.0,0,7.0
A100859,Gas Transmission Pipeline,Gas,Distribution,1999-09-27,25.9,3,2000-10-30,2024-09-01,San Francisco,37.6316629067811,-122.42949639808384,13.824300692168208,PE,Tape Wrap,ERW,60.0,N,1.0,4.0,CP697,Adequate,2024-11-21,-874.3218557203195,2023-08-10,3.0,0,7.0
A100860,Gas Distribution Main,Gas,Distribution,2011-02-04,14.5,2,2019-02-26,2023-08-24,North Bay,38.21408907160512,-122.85119662591897,2.0,Steel,Tape Wrap,ERW,106.41967202220982,N,1.0,2.0,CP626,Adequate,2024-09-18,-880.992879370812,2024-07-09,1.0,0,5.0
A100861,Underground Cable,Electric,N/A,2004-09-06,20.9,4,2005-08-26,2025-04-22,Sierra,38.83966130221617,-120.69812926247474,,N/A,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100862,Substation Equipment,Electric,N/A,1960-07-29,65.0,5,1962-11-12,2023-12-31,South Bay,37.271712307079724,-121.84036155051825,,Aluminum,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100863,Substation Equipment,Electric,N/A,2005-05-25,20.2,2,2006-09-18,2025-04-03,North Bay,38.35502462849069,-122.67762723247183,,Aluminum,N/A,N/A,,N/A,,3.0,,N/A,,,,,0,
A100864,CP Rectifier,Gas,Distribution,2017-05-17,8.2,5,2020-04-05,2023-10-05,San Francisco,37.762024793931175,-122.33943924733781,18.262095223717015,Steel,N/A,SAW,115.25665511494421,Y,3.0,2.0,CP352,Adequate,2024-10-24,-920.0874639389515,2022-05-08,4.0,0,5.0
A100865,Underground Cable,Electric,N/A,1974-12-14,50.7,1,1979-06-29,2024-09-30,North Bay,38.251084538759656,-122.78092464272756,,Copper,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100866,Gas Transmission Pipeline,Gas,Distribution,2008-02-24,17.5,2,2014-12-05,2024-05-26,San Francisco,37.54477662819693,-122.58189589504953,5.06838313048442,N/A,Coal Tar,SAW,176.23675944370748,Y,2.0,2.0,CP288,Adequate,2025-04-24,-829.4182549161239,2020-01-21,4.0,0,7.0
A100867,Transformer,Electric,N/A,2020-03-05,5.4,1,2027-03-29,2025-01-07,East Bay,37.717758792181115,-122.34090023349387,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100868,Underground Cable,Electric,N/A,2001-12-21,23.6,4,2006-06-10,2023-11-13,South Bay,37.3036068122618,-121.93177333170776,,Aluminum,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100869,Service Line/Riser,Gas,Transmission,1993-11-01,31.8,1,2001-04-02,2024-11-12,Sierra,38.967236826424774,-120.37987344674173,31.483721862157903,Steel,FBE,ERW,259.81299225330093,N,2.0,1.0,CP697,Underprotected,2025-06-15,-934.613043279595,2023-06-24,4.0,0,5.0
A100870,Switchgear,Electric,N/A,2005-12-02,19.7,1,2011-01-09,2025-03-06,San Francisco,37.56059855033011,-122.40714199282425,,Wood,N/A,N/A,,N/A,,5.0,,N/A,,,,,0,
A100871,Pipeline Casing,Gas,Transmission,1977-01-25,48.5,3,1983-11-10,2024-03-04,Sierra,38.89438752945146,-120.38481899057315,25.95404523664422,Steel,N/A,SAW,263.5658773548725,N,2.0,3.0,CP144,Underprotected,2024-12-29,-919.4825996157687,2021-08-06,2.0,0,8.0
A100872,Switchgear,Electric,N/A,2004-10-31,20.8,2,2008-11-09,2023-09-18,South Bay,37.170670711828166,-121.82703735832966,,Aluminum,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100873,Test Station,Gas,Transmission,1978-12-08,46.7,3,1984-04-20,2024-02-27,South Bay,37.25310646716935,-121.9494833359827,27.14766570605068,Steel,Coal Tar,Seamless,223.2500168334536,N,2.0,2.0,CP934,Unknown,2025-01-31,-782.1769610082893,2021-03-18,2.0,0,8.0
A100874,Substation Equipment,Electric,N/A,2012-09-01,12.9,3,2015-02-22,2023-06-20,San Francisco,37.9329420469084,-122.42464679258516,,Composite,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100875,Transformer,Electric,N/A,2003-06-23,22.1,5,2006-07-23,2024-03-27,South Bay,37.30579141079529,-121.89311322684793,,Copper,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100876,Regulator Station,Gas,Distribution,1968-09-25,56.9,5,1969-05-25,2023-06-06,Sierra,39.25740758506709,-120.41772130548553,21.281840691159434,Steel,None/Unknown,ERW,106.07630545987148,N,2.0,1.0,CP194,Adequate,2024-09-09,-884.0221795520987,2023-11-28,3.0,0,6.0
A100877,Substation Equipment,Electric,N/A,1957-02-07,68.5,4,1960-07-27,2025-02-16,Sierra,39.049183540136944,-120.3877489476156,,Copper,N/A,N/A,,N/A,,4.0,,N/A,,,,,0,
A100878,Pole,Electric,N/A,2001-02-03,24.5,5,2002-02-12,2024-12-23,North Bay,38.07859677583189,-122.69675441129942,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,0,
A100879,Underground Cable,Electric,N/A,2006-09-25,18.9,3,2007-08-26,2023-09-08,Central Coast,36.64681635048058,-121.86432988006618,,Aluminum,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100880,Gas Transmission Pipeline,Gas,Distribution,2002-09-12,22.9,1,2010-09-11,2025-05-26,Central Coast,36.584896098121355,-121.8957575133825,7.283598600845237,Steel,FBE,Seamless,124.9737794107667,Y,1.0,1.0,CP578,Overprotected,2025-04-20,-865.3798879445579,2021-11-14,5.0,0,4.0
A100881,Service Line/Riser,Gas,Transmission,1969-03-16,56.4,5,1976-01-27,2023-12-14,San Francisco,37.88724680191336,-122.2222160251496,28.92418598672557,Steel,Tape Wrap,SAW,273.3613977922495,N,1.0,4.0,CP252,Adequate,2024-12-09,-848.3176566073446,2023-10-18,5.0,0,10.0
A100882,Regulator Station,Gas,Transmission,1999-05-06,26.3,1,2004-05-04,2024-04-16,Central Coast,36.84606588731971,-121.7263974347571,26.41872382621419,Steel,None/Unknown,ERW,296.62670290578217,N,1.0,5.0,CP230,Adequate,2024-07-20,-863.9926519840161,2019-08-28,0.0,0,9.0
A100883,Transformer,Electric,N/A,1993-12-26,31.6,1,2001-10-20,2024-11-19,East Bay,38.01356491438857,-122.1948784801365,,Aluminum,N/A,N/A,,N/A,,2.0,,N/A,,,,,1,
A100884,Substation Equipment,Electric,N/A,1980-08-29,45.0,5,1987-05-24,2023-11-13,North Bay,38.14289919319295,-122.70226968605012,,Composite,N/A,N/A,,N/A,,1.0,,N/A,,,,,0,
A100885,Anode Bed,Gas,Distribution,1958-12-19,66.7,3,1962-09-18,2024-09-24,East Bay,37.71638182802947,-122.18444634398456,10.07357396288187,Steel,Asphalt Enamel,Seamless,76.04227598930488,Y,2.0,2.0,CP874,Unknown,2024-10-30,-914.9363954287074,2020-07-08,0.0,0,7.0
A100886,Test Station,Gas,Distribution,2014-09-20,10.9,4,2022-09-12,2025-01-22,North Bay,38.3337544404129,-122.65098467634152,15.621775121997734,PE,N/A,Seamless,149.41187454758187,N,3.0,1.0,CP709,Overprotected,2025-03-19,-734.7686925776193,2021-01-24,3.0,0,5.0
A100887,Service Line/Riser,Gas,Distribution,1971-11-12,53.8,3,1973-10-05,2025-06-20,East Bay,37.86680346886178,-122.32734771608398,9.022800137620198,Steel,Asphalt Enamel,Seamless,99.63643642745392,Y,1.0,5.0,CP724,Underprotected,2024-12-14,-829.5172086762736,2021-10-15,1.0,0,10.0
A100888,CP Rectifier,Gas,Distribution,2004-03-06,21.4,4,2008-02-16,2024-04-28,Central Coast,36.41875873752473,-121.98954095981777,13.202706561581723,Steel,Asphalt Enamel,ERW,60.0,N,2.0,1.0,CP408,Adequate,2024-08-01,-839.6890579703976,2020-07-18,6.0,1,6.0
